tweet_id,sentiment,content
1964328021,sadness,trailed streets sheffield couldnt find pub numbers landlines goes
1964328066,sadness,need relocate west coast weather killin
1964328633,enthusiasm,heading wedding
1964329118,anger,sam sean teasing saying gonna get wings without
1964329436,neutral,high school
1964329569,neutral,new article finding youtube channel stats google analytics account cant find
1964329877,worry,nnnnoooooo learned weve got frost warning tonight
1964330414,sadness,never answer
1964330549,happiness,day hours work id really like job fabulous b
1964330713,neutral,working way bottle excedrin maybe twins
1964331523,worry,sooooo much stress lately
1964331624,worry,gees week get anymore horriblenow cant go spain
1964332243,surprise,ur taking tease lessons guys fair lol oh well well wait patiently
1964332450,worry,sadsorry hear sweet dog
1964332538,neutral,fucking neighbors slamming door hobby good thing middle class dying ill rent forever
1964332567,sadness,chloe drinking away sorrows dreambears shouldve got
1964332859,neutral,im always last one officeespecially friday
1964332898,sadness,man missed ive waitn day u giv tix away amp whn im rappn wrk u gav tix away im sad
1964332940,neutral,
1964333082,sadness,loving half day wasnt raining soccer practice tonightt
1964333091,hate,ugh trek hollie steel annoys gt
1964333615,neutral,
1964333704,love,im pretty sure miss watching quotyo gabba gabbaquot niece
1964364330,neutral,dates hockey games confused theyre next week
1964364461,worry,sharpie running dangerously low ink
1964364729,hate,facebook decided im annoying abusive add lots friends least distractions coursework
1964364811,worry,know suns even ive hr tossa decided sleep side cold nose
1964365005,sadness,light depression payed extra bill last years taxes must find country tax lower
1964365251,neutral,guess get loads emails amp people asking stuff al time seriously wonder ever read comments x
1964365366,empty,homee bored plzz someone txt something weekend
1964365527,neutral,hve fat kink neck maybe someone handsome massage later well see
1964365551,fun,playing club impact tomorrow finally got shirts woopity doo want slurpeeee sooo bad right
1964365572,happiness,doesnt go work tomorrow good times revision though
1964365667,anger,never anything good school rabbit life cycle dunno tune giutar stuffed
1964365814,neutral,bad sort want miss know missing
1964365817,worry,im jealous wish could join u cold la right
1964366064,worry,poor little holly night preparing act tomorrow
1964366087,sadness,fingers hurt
1964366568,sadness,miss daddy much
1964366949,happiness,excited bout going nite bummed cuz im da designated driver drinking angie
1964367126,love,wow ive officially lost faith britain looks like wishes werent met sadly
1964367335,sadness,cried way final episode er previously er documentary
1964368248,worry,ive got really bad arthritus left hand cant use thumb
1964368363,fun,hmmm essense awards would fun also pricy
1964368543,worry,u really dont think maybe ur rightlol btw phone u using think u told bi might app u
1964368765,boredom,tired alarm setting bed soon bloody iphone backup sync finishes
1964368780,worry,hmm first pizza ages feel bit sick thatll teach
1964368843,worry,sick doesnt seem like im getting better
1964369247,sadness,im going bed dnt feel well always
1964369337,worry,yes actually im home moms laundry amp babysitting broke something didnt need b fixed
1964369361,worry,mr ddub bout announcing new date nc shows please dont leave us got refund day
1964369741,worry,missed min haha went sleep past major anxiety attack around ugh boo
1964369771,sadness,must kidding boys definatelyi hope anyway o_o girls probably honest must proper ugly noone likes
1964370122,neutral,finally roll time stop weird love
1964370183,worry,omg ive seen happened hollie poor ickle one
1964370205,sadness,really missing daughters haiti wishing could go back
1964370273,worry,man aint without vs presence minutei feel like lil kid momma
1964370438,sadness,bicycle sucks cant ride
1964370447,neutral,whew vacuuming good time vacuum
1964371071,happiness,please nick say happy birthday birthday yesterday
1964371482,surprise,wow teacher called skunk cuz hair
1964371640,worry,wishes zak wuld trust enough give bac necklace want back thinks ill cut
1964371804,worry,plans ruined
1964371975,neutral,hoping could drop vim vim macvim could share
1964371985,love,ich auch zur aftershowparty
1964372090,sadness,got work today three days left heart breaking
1964372342,sadness,fuck kind bugs house dont know
1964372398,enthusiasm,cant vote u mtv movie awards vote button cause live sweden wanna vote u u rock xo
1964372429,sadness,oh poor
1964372560,worry,great cant eve locate phone goes drain
1964372585,neutral,gettin cardio right walkin train station miss gym
1964372703,worry,hate life mo sucks
1964372737,sadness,bummermail came package didnt
1964373475,neutral,got home got freakkin clen
1964373635,sadness,yesthere many cool things americans cannot watch
1964373711,happiness,choir assembly bad fucking hot yay
1964373749,neutral,sweating degens wsop im using twitter
1964373897,sadness,lonely
1964374033,worry,nope probably revision hbu x
1964374187,neutral,bgt little holly perform tomorrow nights final poor little mite looked terrified brave fantastic voice scared
1964374228,worry,husband went bed missing tuesday
1964374843,neutral,dude wtf text morning take care uncool confirmed hate
1964374933,surprise,decleration yet crazy ass koreans arent playing nice anymore u thinks next im thinking war
1964375218,sadness,rounding bases fast relays fast game
1964375276,sadness,guess go back scrape oven blerg
1964375297,relief,dad asked sticking tongue ironing told didnt burn finger burnt finger
1964375439,worry,would much rather didnt punch faceit might hurt
1964375883,happiness,love pd fucking good wanted try something newi give stars meh
1964376018,neutral,gotta get early tomorrowgotta work
1964376406,neutral,oh godddd coughed little bit taco
1964376606,fun,bgt amazing tonight threee amazing acts got sent home
1964376656,worry,also technologically challenged cell phone makes phone calls cant tweetbueat
1964376810,fun,got car back excitedsad going away party im attending tonight dani going back brazil
1964376925,sadness,twitter one talk know celebs im nt nice spoken
1964377244,sadness,happened warm commence pouting returns readysetgo
1964377335,sadness,fridayyyyy im working
1964377782,fun,lol dork hmm book pretty good maybe check thats gb sucks isnt much better
1964378068,love,hahaha agree im glad aiden tonights show greg got place
1964378107,neutral,wishes time last week
1964378170,sadness,day hasnt without ur running conversation day
1964378271,sadness,nooooooooooooooo well g prob june doesnt help u
1964378506,worry,computer packed away goes life right cardboard box
1964378602,love,aww dont want u suffer midol isnt working grrrrr hate stuff love tho
1964378652,neutral,gots headache
1964378785,sadness,bummed babydoll spaghettistrap tank three wolf moon tshirts love meme hate wearing fabric box
1964378829,worry,didnt include taylor quotfollow fridayquot
1964379205,worry,phoneless next couple hours one blame
1964379415,hate,home feeling tired want take nap cant
1964379559,neutral,dont like
1964379662,worry,ooops last link first sry mistake
1964379708,worry,need job keep watersthought one apparently quotcasualquot search
1964379910,neutral,perez youtube video isnt working
1964380152,love,something get attention get sexify love played worked last time bribe
1964380163,worry,flip flop brokewalking downtown seattle
1964380264,neutral,hi jordan im gonna ui know ur busy know ur probably tired please reschedule nc dont leave us
1964380469,neutral,ahaha know cant anything weekend
1964380731,worry,lil sad bc wont able toeat hot dog big kahuna cookie sandwich ranger game tonight
1964380732,love,greg cried l could got still love greg bgt
1964380968,neutral,dont count
1964381030,sadness,bad cant come enjoy urself tho
1964381230,neutral,im trying tag picture facebook already tags lol
1964381613,relief,finally got teaching load confusion cleared teach third year sections catch
1964382013,worry,pleaseeeee thing wanted birthdayyyy please say happy birthday
1964382579,neutral,havent west since think picked bad wknd bc overcast tho
1964382604,sadness,im boredddd day gone quick dont like
1964382829,boredom,even though saturday morning feels like weekend already btw im awake bad dream
1964383841,sadness,darn one slipped right fingers
1964383852,love,aww im ok stuck coach coming back nans today lovely sunshine xx
1964383995,sadness,finally school day ended friday friday friday wt raining outside
1964384101,worry,headache
1964384403,empty,nothing much tv seen good stuffthink ill go bed soon hot sleep
1964384539,empty,ya could hit aim cause mad bored nuttin
1964384586,worry,heyya guys anyone know give formulas create sudoku please help
1964384992,sadness,need play infamous wheres free blockbuster rental coupon need one miss coke reward
1964385036,sadness,justwatched depressing episode jon kate everi actually almost cried
1964385644,worry,soreeeee throattttttt
1964385754,sadness,wish laptop charger could tweet faster
1964385799,love,cant choose one love songs lvampttbt u like read
1964386010,sadness,veryyy upset cant go hacienda tonight stupid nuggets game
1964386292,worry,im feeling like ish wanna go home go mimis
1964386796,hate,ohhhh feet ache
1964386880,worry,dad asked sticking tongue ironing told didnt burn finger burnt finger
1964387125,sadness,feel live without something taken away oh know movin
1964387487,neutral,got super cold
1964387954,sadness,comin back mall didnt get anything cause money stuff tuesday pay day ilu joshy
1964388210,worry,gonna go home try take nap emotionally exhausted lt
1964388508,empty,wee arr sowbur promiss styoopid flying thing hazzunt kum owt agane itt iz hyding sumware larffing att us
1964388803,fun,dont power finish hour two work
1964389072,neutral,nope printer library didnt work ill pass monday
1964389076,worry,stomach ache totally sucks
1964389154,hate,economics wanna go homeeeeeee im tired hate teacher im sick half classmates wanna go home sleep
1964389267,sadness,arabic girl whos online every one sleep
1964389406,worry,thats shame really
1964389516,neutral,margs driving home rain
1964389561,hate,got course work hate hard one
1964390077,worry,stupid didnt get cant find think ebay scares
1964390358,neutral,im sure part youre replying lol bb starts soon
1964390434,love,babysitting tonight miss kid
1964391002,hate,lucy hating gweg
1964391017,neutral,didnt include quotfollow fridayquot
1964391021,sadness,new picture wont upload
1964391059,worry,getting old donny got one starting high school next yr one going th years gone
1964391087,hate,nope dnt wireless ne haters ugh save copy watch
1964391111,worry,work still feeling pain friend wish magic wand erase madness
1964391168,worry,omg mom called im late hes gone
1964391323,sadness,photography class summer cancelled going somewhere dont want missing spring game email eric swist
1964391478,worry,batman arkham asylum dont system play sadness
1964391553,sadness,home ill work man flu hell
1964391848,worry,omg meltdown diedactually died real life av got box sets
1964391961,hate,twitter shit kan eat gun dont even goin smfh reactin nothin need stay strong
1964392453,neutral,could never one children look happened nina zavaroni sp brooke shields drew barrymore
1964392536,neutral,know r lol hope said
1964392772,sadness,wanted greg pritchard go silly sobby hopelessly dull little girl hollie steel
1964393535,sadness,dare u love making weve made email im stranger u never replied
1964393767,worry,water plants headed farm dont popcorn goats katnip looking good saddle
1964393798,happiness,lol ok ok little absurd lol mini open toe heels wont make weather
1964394593,fun,yeah like super short guess ill hold breath till sunday
1964394823,neutral,agree pre decided think
1964395168,worry,slightly burnt challah proof eatin though
1964395405,sadness,lost keys mall took mins find
1964395447,neutral,loads beard papas disappeared uk
1964395818,neutral,someone came sleeping national passtime turned human
1964395960,sadness,noooooooooooooooooooooooooo cant
1964396410,worry,would someone even something like gotta pretty damn desperate attention lol poor keanu
1964396447,sadness,whuuurrrrr glands really swollen guess weekends blow
1964396564,sadness,nothing good tv
1964396628,worry,dog sick love little doggie hes usually keen happy doesnt even want go run forest today
1964396820,hate,whatreally sucks
1964397242,sadness,youre ugly
1964397874,sadness,well bell hooks teaching transgress sometimes miss teaching amp messing bad system
1964398045,worry,congrats im still jobless
1964398363,sadness,working extra hours
1964399033,neutral,boo got rained beach
1964399036,surprise,enjoying pathetic tiny music collection rearranging room still little tired shortening grass one frog
1964399113,neutral,phone still broken come whenever
1964399376,worry,sucks matter im gonna freakin late work
1964399429,worry,everyone abandoning
1964399463,neutral,twitterfacebookmyspaceno phone still
1964400615,worry,yeah unfortunately flight expensivethe rest bad flight ca usd
1964401029,worry,hope ok
1964448724,worry,loved quotdrag hellquot quotupquotyeah spend day studying plan didnt happen
1964448761,neutral,sure use neko tix sunday night may offering someone else youll first know interested
1964449142,relief,jsut f got work carowinds dead ass tired
1964449335,relief,grrr internet running next wed least def answer
1964449470,worry,moses girlfriend broke
1964449495,worry,yea today luv shudve told u anything exciting happen yet saw u last night
1964449991,worry,feeling awful new medication making nauseous
1964450207,sadness,great first impressions little netbook downside access hatch upgrade ram
1964450410,worry,sad day lucky enough realize got parking lot
1964450425,neutral,know
1964450707,surprise,tummy hurts
1964450798,neutral,shower sorrrrrryyy
1964451034,surprise,ummmnnn ummmnnn good thanks letting know earlier ate already
1964451119,neutral,wanna wif boyfrannnnn
1964451215,surprise,votes hungarywhat butbutthe nurburgring
1964451335,neutral,britains got good weather wish
1964451486,surprise,butbutthe nurburgring good
1964451655,surprise,cant get onto bebo one
1964452095,sadness,saw favorites surprisingly way sad
1964452191,sadness,well team couldnt
1964452436,sadness,followers
1964452461,worry,sad gmail chat died cant help
1964453533,neutral,aww man left laffy taffys work
1964453816,sadness,undeniable truth suck talking people good making connection come either strange distant
1964454192,fun,hmmwhat make dinner tonight clue dont feel like cooking anything hubby wants go away tonight
1964454611,sadness,hollie spelt ie made cry bgt tonight gxx
1964454625,fun,know hoping meet tonite amp found min ago mutual friend cuong h
1964454785,sadness,iigghhtt fur geet idc idk eh blah ugh blah idk hah um yah immboredddd ugh ill fuckitt
1964455050,neutral,thundershowers plus baseball equals awwww
1964455096,sadness,give birth screamer hate screaming children guess hate screaming children besides
1964455218,worry,something need sometime
1964455435,hate,sunburn hurts
1964456197,worry,dont feeeel good head hurts much homework schools fun p hehe
1964456323,worry,anyone advice need
1964456431,sadness,yea headed home change head pelham sad thought suposed heading nkotb concert
1964456643,worry,haha weird sunshine us
1964456860,sadness,love summer oddly dont want school year end
1964457086,hate,think ups web site hates still brewing supply package held hostage work slow ups delivery
1964457675,worry,saddest thing ive seen
1964457753,worry,oh noooo get
1964457758,worry,sorry im confusing anyone keep forgetting desktop twitterific terrific different iphone app
1964457814,worry,miss already come visit pleeeeease
1964457831,sadness,dude hurts
1964458053,sadness,oh thats good top haunted housesound one bakery inside ralphies body amp forget
1964458147,sadness,good box worth way
1964458214,hate,really hate mobile twitterits hard tweet sidekick
1964458254,sadness,doh rush get puma open got pulled sad
1964458450,surprise,oooooooooo said dancin home doesnt count
1964458623,sadness,past ok since ive got appartment carits difficult save money
1964458799,sadness,yea got outta one tooi want back tho feel wayim cool dudes lil
1964458839,worry,stuck finger throat bunch bumps tongue amp throat
1964459080,sadness,today sad day tucson shall miss sour cream apple pie fondue separate seating groups dogs
1964459096,love,dared go back look vid made may take
1964459293,worry,mail came still infamous
1964459501,neutral,link
1964459690,hate,frustrated stupid iphone need blackberry
1964459877,worry,darts lunch horse brass beer
1964460699,love,yesi loved disneyand still hahahow karazzzy thatbut ive never disneyblah
1964460782,worry,im jealous let slip baby sure could even half right
1964460972,happiness,home didnt see bloody movie full booked night museum fun though
1964461847,sadness,yeah new material
1964461887,neutral,firefox taking upwards k memory time restart ff
1964462027,worry,cant sleep dont deserve n know
1964462346,worry,ouchthat really hurt
1964462402,love,think blog shouldve list
1964490688,sadness,really good definitely many people getting burned alive
1964490689,worry,ill stop bit im rush rehearsal quiet tonight
1964491132,neutral,oh im joined twitter days ago
1964491150,sadness,sorry dead ass gonna
1964491261,neutral,another long day hallmark
1964491468,sadness,beautiful day today love sunshine missing man though away weekend xxxx
1964491796,worry,thats kinda sad theyre poking theyre huh
1964491948,sadness,plans got ruined blackstone going carnival tomorrow weather good
1964492070,hate,hate watching news awful things happen
1964492075,neutral,im giving
1964492142,neutral,nothing near right
1964492325,happiness,wonderful let know think light reading
1964492385,worry,must admit though part didnt want get wouldnt put
1964492770,neutral,traffic backed inbound lincoln tunnel
1964492988,surprise,omg thats nightmare
1964493026,worry,raid leader made us run drills practice switching
1964493215,enthusiasm,back work
1964493473,neutral,getting ready work
1964493516,sadness,feel lost keep running head staring faces haha basicallyheadache amp eyes hurt
1964493662,worry,wondering cld make things worse already answer
1964493987,fun,good luck oh playing inthe mixed knockout week playing pros yr old son playing amp top woman
1964494320,worry,pm email looks like ill waiting least monday boo
1964494593,sadness,facebook bitch
1964494993,sadness,sad cant go friends house
1964495072,surprise,jealous wanted see film
1964495131,sadness,yep lost bet chris
1964495455,sadness,messed im makin right best holy day wishes
1964495506,worry,found friends dad passed away yesterday
1964496089,sadness,even bother anymore everyone makin feel like im waste space
1964496275,neutral,hm maybe louise rennison break tradition october instead always order uk versions anyway
1964496288,empty,cursing abs wardrobe handles one drew blood
1964496439,neutral,without anyone
1964496740,worry,job hunting days media nonmedia jobs lucky anyone know anything
1964496753,sadness,feel like last night dream well guess say nightmare
1964497015,sadness,gonna happen
1964497168,empty,investigated whether could change username ermintrude someones already nabbed
1964497638,sadness,attempting count days till return canadatheres alot
1964497684,worry,humming hmmm hmmm hmmmm hmmmmmm touched verry first time hmmmm hmmmm hmmm hmm hmm mmm mmmmm
1964497690,neutral,happened dave
1964497836,worry,really something productive yet
1964497869,neutral,sure tell happens prechilled watermelon leave car tx week good
1964497983,enthusiasm,got call realtor saying another showing sunday offers yet least lot interest
1964498112,worry,oh hope find kitten
1964498296,fun,like
1964498484,worry,whoa quotsack chasing whoresquot soo character say bring back sweet superman
1964498493,neutral,easy place access taskbased ux something ive thinking id like hear criticisms
1964499184,sadness,braid free miss thee blond come
1964499528,neutral,could barely choke
1964499559,sadness,im sad really really sad
1964500616,worry,geo isu go swear worse day ever
1964501088,sadness,really cant take
1964501363,worry,im sorry wrote blackberry means loose respect
1964501721,worry,waking way late bad getting yelled later worse
1964502108,happiness,loved movie miss raul julia
1964502175,worry,damnit day northpark malli use live near someone steal mike meeee
1964502411,empty,ampnot gonna lie degrees thanks leavin sweater molly brrrrr
1964502573,worry,hate ms makes feel cant control legs nite amp much pain driving crazy anyone else get moments
1964503145,enthusiasm,need drank amp quotgrape kontaktquot girlies lol soooo serious
1964503268,fun,haha yep ya got
1964503340,worry,one wants virtualkiss
1964503382,happiness,galaxyand god good everyone gonetwitters gone bit quiet xxxxx
1964503648,enthusiasm,shes rescue bad hips deserves pampering shes full life though
1964503780,worry,didnt get chance pick copy guitar hero metallic yet
1964503936,neutral,scary cape guy
1964503968,worry,yesterday didnt much lazy today dont feel good
1964504001,sadness,still direct message hell complaining ill c ya u dont answer ill ask
1964504025,worry,never get see paychecks fair second get theyre gone
1964504465,neutral,lol emmett wont dance
1964504848,worry,presentations available online meeting poster discussants going fast cant write fast enough
1964504945,sadness,emo moment said good bye best friends ever well meet sure
1964505253,sadness,omggg heard someone gonna die new season secret life american teenager noooo
1964505469,hate,day couldnt get worse involuntary audio audience domestic bliss emanating next door
1964505809,sadness,ltlt miss music like
1964506233,surprise,thinks haircut isnt bad looked yesterday still bad tho
1964506235,hate,unfort cant dm bc ur following
1964506244,happiness,lmao back queens
1964531789,sadness,little sister told double chin aww
1964532001,sadness,surgery effin hurts
1964532182,neutral,damn rain oh well looks like football ill experience today fa cup final
1964532616,love,dont im allowed vote perants complain cost dont let vote love act different
1964532806,relief,least fridayworking til
1964532820,worry,expecting sun come today guess thats happening
1964533051,hate,push sea
1964533155,neutral,never stop
1964533526,neutral,wants tfa back
1964533819,worry,im sick wasnt id show ya
1964533889,worry,boyfriend broke wrist might need surgery im nervous
1964534282,surprise,quiet twitterland day
1964534423,happiness,saw cute movie passed place called peasants kitchen wtf names kinda sad
1964534599,sadness,probably sucks
1964534888,neutral,fretful look okay think mumbling something bit muffled hat sounds like quoti need lactosequot
1964535265,worry,analog tuner mc team gave years ago inbox drivers wu handled wu drivers pulled jan
1964535346,worry,need help twitter world orange theraflu pillsare going drowsy non drowsy
1964535441,surprise,car oh
1964535661,neutral,im done cold really wanna go tonight really dont feel like
1964535709,surprise,wow scary statistic
1964535802,sadness,hate program freezes installation
1964536778,neutral,sheepwassupi miss see monday
1964536867,neutral,decided id probably forget pocket sit accident
1964537235,worry,omg little kids cancer saddest thing ever
1964537647,surprise,loves surprises never surprised
1964537999,empty,linda mean last post doesnt sound good
1964538187,worry,thought best friend
1964538625,empty,lost battle couchphone blowing
1964538815,surprise,im really missing place grandparents living calm country im coming
1964539560,neutral,little weeping nervous girl put along yr old quite good dancing boy greg lovely singer came rd
1964539715,neutral,today quotsonny chancequot came brazil loved youre amazing lt please reply
1964540559,neutral,oh said perez
1964540895,worry,fatty omg found worst shit idk need talk hopefully see get work badd
1964541198,worry,aaaaw yr brother blip things lol
1964541479,neutral,new project work
1964541637,sadness,miss way much cnt stop thinking nite nite folkkz
1964541693,hate,oh insomnia hate im bored staring ceiling cano go sleepnow please
1964542137,worry,ochh ive got blister foot sun today soo sore supose yas dnt care hah thaught tweet anyways
1964542474,neutral,hired smart monkeys email marketing
1964542561,happiness,cookies milk make feel better thanks babe still recuperating last night
1964542594,sadness,im little sad school ended today im moving im going miss new friends year got hair cut
1964542610,worry,miss future wanna see damn sure dont wanna wait til monday
1964542849,worry,jealous desperately wanna go shopping alas cash
1964542940,hate,bugs attacking laptop
1964543310,sadness,drs
1964543435,neutral,soaked rain seconds wasnt even hiking miles miles rain like last weekend
1964543521,surprise,holy cow archie andrews finally marries veronica lodgethis thought eventually happen th grade bad
1964543548,sadness,rec gametrying crythe pain muchi need himcant lose ltmy heart breakingg
1964543748,neutral,didnt get band leadership position
1964543817,worry,sorry hear
1964544037,neutral,sure yet said well see
1964544338,fun,come want pizza
1964544834,neutral,ugly girls always insist making ugly faces ugh
1964544908,sadness,omg hurt much
1964545139,neutral,new lego rock band trailer looks pretty weird coulda done better job making
1964545143,sadness,super caught cold plane far forward line id like extra sleep dearly needed
1964545369,neutral,waiting
1964545388,sadness,im hungry
1964545406,surprise,wont wii get paperboy virtual console
1964545790,worry,dont remember last movie saw theatre makes really sad
1964546186,worry,know mcfly gonna brazil say helloi wanna
1964546291,worry,dont leave us whats xxx
1964546370,relief,home china amp back work
1964546694,worry,gotta say feel bad everyone nkorea theyre starving crazy charge endangers daily
1964554427,worry,want change twitter name cant think anything
1964554625,neutral,school like one thats vacation
1964554982,worry,feel hurt car gonna watch funny movie someone talk
1964555038,worry,hear scorcher back home weve got clouds back studio maybe lucky might get songs done day
1964555330,neutral,wish could go driveor movie storei wanna alone
1964555383,sadness,shoot voted somehow looked boo hiss forgive great weekend arik
1964555470,sadness,right like cape breton coal mines lessons learned
1964555736,worry,sorry didnt reply earlier feel better
1964555899,neutral,yeah way home
1964556097,worry,sighs wheres candy
1964556138,neutral,cof cof cof
1964556199,sadness,back freaking homework
1964556304,sadness,meeeeee toooooooo im gonna disappointed season
1964556746,neutral,almost lost phone
1964556818,sadness,brain hurts
1964557020,sadness,whats wrong come u pain
1964557224,neutral,nope
1964557278,sadness,missed britains got talent gutted
1964557362,worry,dont know gonna lame fridaay maybe see besties
1964557648,happiness,oooh spoiled teenage fantasy
1964557826,surprise,thunder scaring hell megeezi hate thunder better loose electricity fb
1964557890,worry,awe feel left
1964557910,sadness,maaaaan last night funny night sad aswell tho
1964557931,worry,sad today
1964558195,neutral,awake give im going ready today
1964558291,worry,panic car
1964558435,neutral,expensive
1964558501,hate,sorry unemployed
1964558896,neutral,ate chipolte ate usually im ew full content full ew full
1964558982,sadness,sunny im bored sad call text
1964559096,empty,workworkwork
1964559566,hate,saw boo went back work time hair going rain wtf
1964559937,sadness,could live mediterranean food rest life miss home
1964559988,sadness,played song didnt send request
1964559999,neutral,couldnt eat
1964560250,worry,history project
1964560359,sadness,im kinda sad alone time miss brother friends suck mean one even called weeks
1964560446,sadness,god really really christ
1964560823,enthusiasm,ok know nearly pm made want ice cream cant get italian stuff though
1964560834,anger,lol ur tweet sound like ur voice yelling lol
1964560990,surprise,twitter foking today arg hours work till weekend woooooo
1964561439,surprise,thats awesome man damn sent affiliate link lol oh well
1964561559,worry,aww mark makes sad got mine presale
1964561709,surprise,
1964561850,relief,wait till friday pick visa china expedited would hoped done geeksonaplane
1964561924,surprise,shakas againn dollar salads
1964561962,sadness,ok hurts abit thought good job rude people could understand x
1964562426,hate,jealous
1964562544,neutral,wish sun lollies get addicted flavour
1964562744,worry,happy weekendlove knocked yall
1964562824,love,aww sucks wasnt long though dianne cute usual lt hopeflly mite put youtube
1964562996,neutral,fatty omg found worst shit idk need talk hopefully see get work
1964563069,sadness,theres air
1964563292,love,big brother quiz im busy rocking guitar hero didnt notice thing
1964563545,worry,ug think blew phone interview like
1964563631,worry,day motorways trains noooootttttttt fun
1964563650,sadness,like turtles
1964563898,worry,finally got zyrtec terrible allergy attack hope doesnt put sleep game comes tonight
1964564004,empty,crappy weather
1964564300,neutral,fair tonight rain
1964564385,neutral,one become bigger pain
1964564471,worry,miss come say bye leave
1964564700,relief,lunch bittercreek hopnoxious sweetgrass ipa tho still right world
1964564883,happiness,aaawww worries fresh start work growing
1964565401,worry,looking forward upcoming weekmy better half gone time truly gonna suck big time
1964565609,empty,christian lacroix one onoff clients gone bust
1964565742,worry,didnt realize animal kingdom closes early today im stick exit traffic
1964565864,relief,im senior already
1964566147,worry,srsly bgt joke maaan lame ughhhh work tomorah get early
1964566165,surprise,babe u aint reading tweets phone fallen apart new comes nxt wk track ball keeps fallin phone
1964566168,neutral,putain
1964566244,worry,foot still hurts stepping spidero
1964566880,worry,small cant choose
1964566887,neutral,thanks found link however think need customer download
1964567173,boredom,ugh waiting interminable
1964567301,happiness,oh god cheesy disco music started everyone getting tables need wine
1964567530,worry,jealous im asylum right
1964572872,worry,starting nd shift im going miss like hour lakers game
1964573016,fun,welcome minnesoooooooota free time trip catch wont cliquot club though closed
1964573479,hate,want chinese food really baaad
1964573550,neutral,hey thats round round next week
1964573975,enthusiasm,today lame orlando soooo looking forward next friday
1964574277,fun,make fun
1964574714,happiness,supposeddd hang al mommy wont let dooo blah hahaha
1964574940,love,awww remind getting ready ball
1964575165,neutral,annoyed ppt didnt save changes explicitly saved
1964575179,worry,soz neva saw message till nowif u add delete cant see messages uve left page
1964575196,hate,aw poor u dont let get u ignore n keep ur head held high iz immature lil girl lol
1964575387,sadness,lmao im gutted cos didnt come right
1964575808,surprise,get catacombs ffrom cinemas tried get local one little ago theyh didnt
1964575850,neutral,yea knw
1964576546,sadness,last days schoolim sad happy anxious
1964576559,happiness,lucky mom paid everything ill take shopping
1964576627,sadness,stupid folkestone cinema showing star trek times damn
1964576639,sadness,started saving tumblr drafts happened week sad
1964577017,sadness,sabido nada de ti making bit sad must say
1964577180,neutral,yeah
1964577213,hate,period exams days study nights study sleep funny time
1964577425,hate,im dying read hate england
1964577912,sadness,im sickyoure sick imy
1964578043,sadness,beautiful dont feel badly neaby grans see grandkids amt cant go luck
1964578095,sadness,welcome glasgow felix sorry cant tonight
1964578180,enthusiasm,looking sketch final catwalk outfit really really want long pink hair back also want dye models hair pink allowed
1964578242,sadness,britains got talent rather disappointing year
1964578349,love,missing bham
1964578489,neutral,terminator salvation
1964578660,neutral,ryaaaaaaaaaaaaan
1964578789,worry,spending day chatting steve computer going work
1964579209,worry,ops sorry queen mom
1964579359,worry,mcfly concerts years h dont one though
1964579994,hate,im really mad world today today sucky day
1964580154,sadness,sister stupid party ampamp wanna hang friends hilly wont txt back
1964580222,sadness,want pineapple miss baby
1964580272,worry,spoke soon amp weekend may delayed like min aaaah gottaaa get outttt b lose
1964580312,neutral,colleague quothelpedquot creating units site iweb helpful trash code css files page site optimizing
1964580326,neutral,preview trailer new moon joke seconds still watched tho twice lol figured missed something still sick
1964580669,neutral,im completely exhausted thanks yesterday go home yet
1964581887,hate,ah tummy hurts damn starbucks sugarchocolatecaffeine
1964581888,sadness,sunburn itches ouch
1964581898,happiness,welcome minnesoooooooota free time trip catch wont cliquot club though closed
1964582037,sadness,could ever actually allowed stay
1964582102,sadness,oh storming gotta get computer
1964582249,neutral,im tired
1964582411,relief,like little adventure im kinda worried cant take bus cos oyster broken
1964582577,neutral,tell said happy birthday tomorrow talking raymond
1964582733,worry,gear troubles day long
1964583491,boredom,hiya hows week tried dm following x
1964584298,neutral,dbag stole bike
1964584930,worry,wish mouth wud lemme chew tht pausei def wud love
1964585276,love,im really mood go date
1964586023,worry,tummy monster hates
1964586065,neutral,game wants itu already know league wants
1964586100,sadness,im bannished work till
1964586223,worry,wow grandma passed awayim sick even think know shes better place
1964586370,neutral,nah got bare work weeks left im bare behind
1964586767,neutral,know im changin
1964586884,hate,agreed though eclipse apps hinder collecting heap dump catching oome muck jconsole
1964586978,hate,mobile phone checkin another fail americans service came close crashed gate im
1964588415,neutral,glad know guys got safe great show tonight wish could
1964588571,sadness,mother bad days
1964591277,neutral,misses lance already
1964591336,sadness,think working eyes drooping weird drugs dont like cant wait tomorrow though
1964591356,surprise,went get driver license car licnse plates renewed mechanic inspections town today
1964591435,love,cupcakes creme brulee tiramisu want sugar
1964591678,sadness,seriously bored
1964591884,surprise,wish sister lived near
1964592011,neutral,toy story trailer premiered need computer back
1964592031,worry,needs new job either closer home worth drive
1964592475,sadness,tell
1964592988,worry,wonder life alzheimers caring beyond despair poverty sux commerce futile description mommy
1964593091,sadness,shes bad wont sort lot pain
1964593349,boredom,work six
1964593481,sadness,oh yeah dont like waking early around midday get tired
1964593995,love,happy hour today
1964594066,hate,hates ac doesnt work hot
1964594349,happiness,omg want go beach
1964594405,sadness,wont game found late
